,date,open,high,low,close,volume,log_return_1d,log_return_5d,log_return_20d,rvol_5d,rvol_21d,atr_pct_14,rsi_14,macd_hist,macd_signal,vol_ratio_20,obv_ma_ratio,bb_pct_b_20,bb_width_pct_20,range_pct,close_to_low,regime_num,target
23,2018-02-02T00:00:00.000,27.57,28.37,26.46,28.21,2551448,0.03829947863396063,-0.15318804517407436,0.1049273509894142,0.7585266752169476,0.7468446704259395,0.08393680052666229,0.38032786885245895,,,,,0.37817520270310895,,0.06770648706132577,0.9162303664921465,-1,-0.13449402727770676
24,2018-02-05T00:00:00.000,28.21,28.47,25.98,26.46,2133156,-0.06404236632709533,-0.20097986226009992,-0.01983226834310355,0.7770737926081543,0.7825452253180993,0.09434726271460965,0.356656346749226,,,,,0.2373198653135391,,0.09410430839002261,0.19277108433734969,-1,0
25,2018-02-06T00:00:00.000,26.25,26.25,23.44,24.13,2770837,-0.09217827904986939,-0.2598426780438504,-0.11386137153782301,0.8529011615993876,0.8163708196627252,0.10940737670949027,0.32946758039008955,,,,,0.08414171196865575,,0.11645254869457103,0.24555160142348684,-1,0.15231369670275985
26,2018-02-07T00:00:00.000,24.39,27.04,24.39,26.78,2381296,0.10419946062608622,-0.06330082496238217,0.02418863206695058,1.2940238171579288,0.9003859211935463,0.10266190120559052,0.3673732454883987,,,,,0.2845935270279629,,0.09895444361463773,0.9018867924528309,-1,0.08342641749450526
27,2018-02-08T00:00:00.000,26.46,27.52,24.44,24.71,1412300,-0.0804473202625077,-0.09416902637942569,-0.08417449565443005,1.366057614198733,0.9359264323517195,0.1100479851997456,0.31208188386406205,,,,,0.14558232578990934,,0.12464589235127471,0.08766233766233757,-1,0.10952020503518665
28,2018-02-09T00:00:00.000,23.86,24.66,21.63,24.66,1433769,-0.002025522264320485,-0.13449402727770676,-0.0980344755657534,1.2875471902471618,0.9293178446541095,0.10734561464488471,0.23051681706316657,,,,,0.1649798769562081,,0.1228710462287105,1,-1,0.12880613423250717
29,2018-02-12T00:00:00.000,24.39,26.51,24.39,26.46,727541,0.0704516609506115,0,-0.0410940663488957,1.3928393374367505,0.9635393350815392,0.09674981103552532,0.22702925422332115,,,,,0.3011131669277901,,0.08012093726379445,0.9764150943396224,-1,0.05657035148839424
30,2018-02-13T00:00:00.000,26.46,28.1,26.46,28.1,1390941,0.060135417652890495,0.15231369670275985,0.007501374700302506,1.1576754708443813,0.9858558700566543,0.08919674631418405,0.2806563039723663,-0.9617238793856631,-1.000893145432156,,,0.417388026551958,,0.058362989323843435,1,-1,0.08326772345078612
31,2018-02-21T00:00:00.000,28.63,29.48,28.1,29.11,1113547,0.035312181417831635,0.08342641749450526,0.035312181417831635,0.9692077976527631,0.9925034794014136,0.08389360553565295,0.29117437158036635,-0.5114098552885707,-1.0735683173487118,,,0.48594571536726766,,0.04740638955685328,0.7318840579710135,0,0.05155090462468861
32,2018-02-22T00:00:00.000,29.22,29.22,27.2,27.57,1253519,-0.05435353272182643,0.10952020503518665,-0.01547628513949854,0.8089042888298784,1.0111679709337416,0.08899424840665318,0.28028394779024496,-0.3784446784175804,-1.1162177086171117,,,0.3774050949538351,,0.07326804497642363,0.1831683168316837,-1,0.09705627213192144
33,2018-02-23T00:00:00.000,27.57,28.47,27.31,28.05,1074223,0.017260406932999992,0.12880613423250717,-0.06953936503173237,0.78417013066606,1.0130498358930187,0.08367710720651897,0.27617068882851215,-0.21769507023249834,-1.1252594997579006,,,0.4190717380337563,,0.04135472370766489,0.6379310344827602,-1,0.07285942120226449
34,2018-02-26T00:00:00.000,28.1,28.9,27.79,28,1126366,-0.0017841217935014426,0.05657035148839424,-0.18766440120445008,0.6864044747892918,0.9793687057467413,0.08301020408163265,0.29270771576183635,-0.10893845407910438,-1.1135800452502382,,,0.4329836627546739,,0.039642857142857126,0.18918918918919006,-1,0.022250608934819723
35,2018-02-27T00:00:00.000,28.21,30.75,27.94,30.54,3664154,0.08683278961528249,0.08326772345078612,-0.15583323771158253,0.8193303953775358,0.9383893713400725,0.07524090186172702,0.37872628726287255,0.27102729721497476,-1.0292759982844062,,,0.6605855646129473,,0.09201047806155857,0.9252669039145904,1,-0.02991249936260021
36,2018-02-28T00:00:00.000,30.75,31.18,29.96,30.65,1581591,0.003595362591734097,0.05155090462468861,-0.10490364132295295,0.8046344769960004,0.9136819030358002,0.06979725005826147,,0.5067223433734336,-0.903171137522455,,,0.7002572507474168,,0.03980424143556277,0.5655737704918019,1,-0.08864403041351497
37,2018-03-01T00:00:00.000,30.54,31.02,30.07,30.38,1373626,-0.008848165214593634,0.09705627213192144,-0.10430663596602786,0.6172852321003179,0.9020601634474357,0.06816044390106271,0.388235294117647,0.5900388922943378,-0.7644841989517414,,,0.7098956294831147,,0.0312705727452271,0.3263157894736831,0,-0.09307436641815793
38,2018-03-02T00:00:00.000,30.22,30.22,29.16,30.17,1308865,-0.006936443996656987,0.07285942120226449,-0.08601651701700944,0.6458383259842287,0.9019608565634305,0.06562810739144845,0.4396218306832832,0.5791593900765523,-0.6301597984740673,,,0.7199076163427551,,0.03513423931057337,0.952830188679248,0,-0.07678869934215395
39,2018-03-05T00:00:00.000,30.01,31.02,28.58,28.63,1523671,-0.052392934060946125,0.022250608934819723,-0.12215890183688599,0.8065306881383055,0.9143483797558757,0.06771119205628462,0.4716459197786999,0.3436102534616692,-0.543801691134691,-0.48082405700025277,0.2490614793515522,0.5789576770212862,-0.9953160118912314,0.08522528815927354,0.020491803278688804,0,-0.03374498836055485
40,2018-03-06T00:00:00.000,29.32,29.75,28.53,29.64,1149315,0.034669681317862557,-0.02991249936260021,-0.054173757252904534,0.49615048243908627,0.9245281327911963,0.061331212647002115,0.428428927680798,0.29784416240719747,-0.46704135098585325,-0.9159031570004905,0.0665522861461797,0.7233134630555743,-1.099307282366948,0.0411605937921727,0.9098360655737708,0,-0.09180754925312286
41,2018-03-07T00:00:00.000,29.69,29.91,28,28.05,1449508,-0.0551361684591808,-0.08864403041351497,-0.016967533256703315,0.5908780389664086,0.9362129354882858,0.061828367710720644,0.4499738082765846,0.041702626033180396,-0.4414402019787531,-0.38903265319978036,0.22068971069950044,0.5227961898004911,-1.0677785383365088,0.0680926916221034,0.02617801047120456,-1,-0.040376460986487374
42,2018-03-08T00:00:00.000,28.63,28.63,27.04,27.68,1337763,-0.013278501219236499,-0.09307436641815793,0.019333084369524346,0.5875106210474563,0.8819835017863333,0.05880986787778694,0.43537759756715666,-0.17730628084420183,-0.4596081153888726,-0.48031351881200623,0.3443063579911372,0.47177601777373707,-1.0458697756030935,0.0574421965317919,0.40251572327044066,-1,0.0018047288782178554
43,2018-03-09T00:00:00.000,27.84,28.63,27.63,27.94,648087,0.009349223079347,-0.07678869934215395,-0.009617171185089188,0.6184658713773644,0.8649159524810451,0.05539932508436443,0.3875755909840572,-0.2782609062078756,-0.4981969806339635,-1.4262287209200295,0.24238220581832676,0.5070286287969227,-1.015575001150498,0.03579098067287043,0.3100000000000023,-1,-0.009349223079347027
44,2018-03-12T00:00:00.000,28.1,28.47,27.52,27.68,685958,-0.009349223079347027,-0.03374498836055485,0.04507597206265908,0.5244220958996081,0.8549715813367686,0.05413914120561517,0.3465172137710168,-0.3670597570108274,-0.5547480135811472,-1.2613072692043659,0.28454376690279115,0.4651227708336761,-1.0295369134629206,0.034320809248554886,0.16842105263157922,-1,-0.03118946631193609
45,2018-03-13T00:00:00.000,27.57,27.73,26.94,27.04,1845989,-0.023392879574705462,-0.09180754925312286,0.11386137153782296,0.3767172573559372,0.8283279859444046,0.05386200338123413,0.304194192656322,-0.49278450371244376,-0.63638220402661,0.7846226520072995,0.4282774792847625,0.3456539420884603,-1.2775057701385666,0.029215976331360916,0.12658227848101009,-1,-0.05824671902104316
46,2018-03-14T00:00:00.000,27.04,27.1,26.35,26.94,1633496,-0.003705080192545351,-0.040376460986487374,0.00595683071919139,0.19214668073776517,0.7564664873389202,0.050694665393997224,0.3599345573532085,-0.5607671463232988,-0.731349986747029,0.48105576806042544,0.48361586756343844,0.32919512724619865,-1.2423881043558247,0.027839643652561245,0.7866666666666665,-1,-0.06320311030034417
47,2018-03-15T00:00:00.000,26.99,28.05,26.94,27.73,1384430,0.02890268864546874,0.0018047288782178554,0.11530683962716796,0.31454811387900145,0.6726914867977655,0.04912163206429342,0.3757645598794433,-0.4673187252661253,-0.8075269363800459,0.02945972513701842,0.3510504345830835,0.41337873554475746,-1.4522364574170759,0.0400288496213487,0.7117117117117113,-1,-0.07524596025826806
48,2018-03-16T00:00:00.000,27.84,28.37,27.57,27.68,1088980,-0.001804728878217931,-0.009349223079347027,0.11552763301327047,0.3042674907865694,0.6033324378068173,0.048410404624277446,0.3757645598794433,-0.3908335567984559,-0.8681774982692837,-0.48369478528589205,0.40263667067543546,0.3561965490531299,-1.6981111301640168,0.02890173410404627,0.13749999999999918,-1,-0.10704787293415548
49,2018-03-19T00:00:00.000,27.68,27.94,26.72,26.83,1694054,-0.03118946631193609,-0.03118946631193609,0.013886505750723149,0.3704073402566553,0.616179585056712,0.045711090996219575,0.20861372812920592,-0.43815889518800727,-0.9371172602947516,0.5420387568724919,0.46016683805775627,0.17606317151006137,-1.652677804670139,0.04547148714125988,0.09016393442622886,-1,-0.07144515974010109
50,2018-03-20T00:00:00.000,26.94,27.15,25.35,25.51,3116500,-0.050450132283812586,-0.05824671902104316,-0.09669904418598001,0.48226984010819285,0.5938630456411144,0.04970039760318081,0.18354122792807404,-0.6240776200800054,-1.0400576169455125,2.5598933414889142,0.5335183062006679,-0.0005189231368160701,-1.3917186951143843,0.07056056448451577,0.08888888888888911,-1,0
51,2018-03-21T00:00:00.000,25.51,26.35,24.87,25.29,1557930,-0.008661471471846389,-0.06320311030034417,-0.1406726970756581,0.4783942735755875,0.5497228724128035,0.05162966728803028,0.18458781362007173,-0.7303272701496634,-1.1601824037654005,0.018049185749770127,0.4905248869269953,0.0397551153082319,-1.1751521246077679,0.05852115460656388,0.28378378378378244,-1,0.0023696693553183824
52,2018-03-22T00:00:00.000,25.35,26.19,25.29,25.72,870574,0.016859838687544842,-0.07524596025826806,-0.06945932566628678,0.41609232483194586,0.5362163700594315,0.049877804932237285,0.20399803375389156,-0.68837294245221,-1.2682097203124423,-1.0405426619311167,0.38207306678731134,0.14561847252829013,-1.0351338395839742,0.03499222395023337,0.47777777777777636,-1,0.003880486049077814
53,2018-03-23T00:00:00.000,25.72,25.72,23.86,24.87,1278764,-0.033606641554105206,-0.10704787293415548,-0.12032637415339206,0.41356298554739274,0.5170671829176288,0.04991670974783158,0.22153024911032035,-0.7341727159610906,-1.3796741628775708,-0.38772062295615556,0.3584573457353482,0.07677468523203297,-0.8261568506698426,0.07478890229191795,0.543010752688173,-1,0.057806017172058015
54,2018-03-26T00:00:00.000,24.44,25.35,24.39,24.98,638775,0.004413246882118231,-0.07144515974010109,-0.11412900547777233,0.43708923337071975,0.5120176854684424,0.04895344847306417,0.15377176015473892,-0.694416753633421,-1.4779662817767456,-1.3664981549449646,0.2900799583894657,0.13703333800345582,-0.6622649130412821,0.03843074459567657,0.6145833333333326,-1,0.05944651560350252
55,2018-03-27T00:00:00.000,25.08,25.77,25.03,25.51,804364,0.020995027456288524,0,-0.1799667676367662,0.35040522321979567,0.5201279854609497,0.04480035840286722,0.22628083491461112,-0.5420773597201789,-1.543653478059011,-0.9368822900253083,0.22139868206289703,0.23207617933881414,-0.7123101598711212,0.029008232065856464,0.6486486486486506,-1,0.0182564790887333
56,2018-03-28T00:00:00.000,25.51,25.82,25.03,25.35,449013,-0.006291802116527868,0.0023696693553183824,-0.18985393234502815,0.3471033066281049,0.4005218648262845,0.04282896590588898,0.234455640206439,-0.424386058287241,-1.58505553743467,-1.4915873767421564,0.19236776441758555,0.23028641306948283,-0.8169964559039867,0.031163708086784973,0.4050632911392413,-1,0.02877336911144491
57,2018-03-29T00:00:00.000,25.35,25.82,25.19,25.82,713517,0.01837065538130419,0.003880486049077814,-0.16263511174913037,0.35173145334051326,0.40948576689889304,0.041025782892552834,0.2518313918578119,-0.24181719019154055,-1.5936602089994791,-0.9448467603180478,0.14803322753807327,0.3165714868749458,-0.9789829377405316,0.02439969016266456,1,-1,-0.008166485207062651
58,2018-03-30T00:00:00.000,25.66,26.51,25.61,26.35,860361,0.02031888956887499,0.057806017172058015,-0.1353797781835984,0.19146489799403832,0.42117182348474613,0.04006505828137707,0.28059847927397613,-0.017808752927216568,-1.5660183565245778,-0.624981432436027,0.11122813868214991,0.42366381394837116,-1.1922134226520955,0.03415559772296023,0.8222222222222225,-1,-0.022257250323097715
59,2018-04-02T00:00:00.000,26.51,27.1,26.25,26.51,846561,0.006053745313562867,0.05944651560350252,-0.0769330988090894,0.18792802548466928,0.42350730638131323,0.03998491135420597,0.2984189723320159,0.16642146332654303,-1.5117156806707954,-0.5972747374873704,0.08232284302788152,0.4713974510291606,-1.2491294322773094,0.03206337231233502,0.30588235294117777,-1,-0.04711295961906043
60,2018-04-03T00:00:00.000,26.51,26.57,25.82,25.98,955971,-0.020195009058480776,0.0182564790887333,-0.13179778918543267,0.2712348446601033,0.3927909980504135,0.04080061585835259,0.2750455373406193,0.21276304850894495,-1.454214065353316,-0.35558413299896124,0.08748488205565151,0.3849993399671333,-1.4613583877826848,0.028868360277136258,0.2133333333333335,-1,-0.010058111873034885
61,2018-04-04T00:00:00.000,25.98,26.57,25.82,26.09,1182775,0.004225087906183543,0.02877336911144491,-0.07243653282006833,0.25684032556365444,0.3677772516155172,0.0396429940316487,0.22718446601941736,0.2653256330537351,-1.3924556208480268,0.13887406652017173,0.05690915343021375,0.42928998624147824,-1.4922513446535453,0.02874664622460713,0.35999999999999943,-1,-0.022481566994917015
62,2018-04-05T00:00:00.000,25.98,26.25,25.45,25.61,627097,-0.018569198937203196,-0.008166485207062651,-0.07772723053803492,0.27571782349686924,0.3257245233522918,0.04038600992915715,0.20967741935483872,0.22931156827211457,-1.3398687336398933,-0.973187267298506,0.060752565854777126,0.3299007106517885,-1.4865517735458087,0.03123779773525969,0.2,-1,-0.010204170174241623
63,2018-04-06T00:00:00.000,25.72,26.14,25.61,25.77,781188,0.0062281244528398045,-0.022257250323097715,-0.08084832916454213,0.21691590505841413,0.325983974416974,0.038222739619712856,,0.23602898446735696,-1.2868982413606487,-0.6397577758598071,0.04071977750172306,0.3901221446488722,-1.5327583243431655,0.020566550252231322,0.3018867924528298,-1,-0.03756124488781252
64,2018-04-09T00:00:00.000,25.45,25.77,25.03,25.29,812499,-0.01880196398239998,-0.04711295961906043,-0.090301070067595,0.21281346815188204,0.3266919808934011,0.03595435801841497,,0.1707632729781568,-1.2460304791058887,-0.5744893673439264,0.04808146890955771,0.2754108888353568,-1.5487642830411343,0.029260577303281868,0.35135135135134943,-1,-0.03623584845404486
65,2018-04-10T00:00:00.000,25.29,26.35,24.87,25.72,977855,0.016859838687544842,-0.010058111873034885,-0.05004835180534467,0.25337014252467005,0.3345591909188383,0.03535325483225951,,0.20341144439341094,-1.20194121708013,-0.1309049057577526,0.028400980772550568,0.42028541357122756,-1.5376587278854645,0.057542768273716974,0.5743243243243227,-1,-0.04859578181873729
66,2018-04-11T00:00:00.000,25.88,26.25,25.29,25.51,690947,-0.008198367215698546,-0.022481566994917015,-0.05454163882849788,0.2494245579341164,0.32723423034703136,0.035812286498292,,0.1987082589035109,-1.1600968873055777,-0.7060106436016303,0.0369235423975824,0.3731946829499409,-1.5226250542323603,0.0376323010584085,0.229166666666669,-1,-0.033888034417521896
67,2018-04-12T00:00:00.000,25.45,25.72,25.19,25.35,587488,-0.006291802116527868,-0.010204170174241623,-0.08973612959049443,0.21917926248524205,0.3274496152127608,0.03229078613693998,,0.18262186839965217,-1.1217626696878396,-0.8851571599815977,0.0419677478402938,0.3345058856024334,-1.6157326471219737,0.020907297830374656,0.30188679245283184,-1,-0.012304183805294478
68,2018-04-13T00:00:00.000,25.45,25.56,24.76,24.82,684885,-0.021128950260731083,-0.03756124488781252,-0.10906035097300763,0.2392830141349037,0.3117185930966802,0.03251985725797167,0.3190921228304407,0.10416604745316044,-1.0957466726521428,-0.6017803465066173,0.048597157281029854,0.10708617291611738,-1.7183853083389988,0.03223207091055589,0.07499999999999866,-1,0.015590961423367368
69,2018-04-16T00:00:00.000,24.71,24.87,24.23,24.39,587937,-0.017476567548632194,-0.03623584845404486,-0.0953474522097038,0.23549844046274584,0.3142348647345243,0.0326538979675511,0.2628975265017667,0.0040416828853199905,-1.084655831167715,-0.7521170515954299,0.05434810303490016,-0.0467201741104491,-1.6686803603122078,0.02624026240262405,0.25,-1,-0.05261049046229837
70,2018-04-17T00:00:00.000,23.91,24.66,23.91,24.5,480877,0.004499905322852325,-0.04859578181873729,-0.04039741460303874,0.1600497801185106,0.30231873093050393,0.03239067055393586,0.2588699080157686,-0.019252248055452503,-1.0770522190442353,-0.8213753213286771,0.04636281440735066,0.07080375842039692,-1.5639114600312234,0.030612244897959183,0.7866666666666665,-1,-0.08604709252519097
71,2018-04-18T00:00:00.000,24.92,25.77,24.39,24.66,873012,0.006509380185517016,-0.033888034417521896,-0.02522656294567546,0.198334669543604,0.2532265975677673,0.034352913914957706,0.22739726027397267,0.015511852608467306,-1.0648777381546273,0.5297729306400931,0.03405748824677007,0.1713766996352948,-1.490580705651785,0.055961070559610665,0.19565217391304332,-1,-0.18622209806300008
72,2018-04-19T00:00:00.000,26.52,27.23,24.92,25.04,756169,0.015292048495699555,-0.012304183805294478,-0.026794353137520894,0.2532534190797365,0.25836937821745193,0.03859539023277042,0.21118881118881105,0.11993505557419089,-1.039059844894978,0.14833625237806372,0.02873415256581429,0.34646941243600254,-1.4593961870647998,0.09225239616613413,0.05194805194805087,-1,-0.11543953778745665
73,2018-04-20T00:00:00.000,24.92,25.33,24.68,25.21,367685,0.006766194967930809,0.015590961423367368,0.013578483384515207,0.19427053148479256,0.2521279818279593,0.03776845922819741,0.21229050279329598,0.23065200489051937,-0.9996497259848164,-1.0545936813944479,0.03080647944376566,0.40891512023317855,-1.4439109559461878,0.025783419278064202,0.8153846153846189,-1,-0.13302152093118338
74,2018-04-23T00:00:00.000,25.27,25.57,22.9,23.14,514780,-0.08567801943429801,-0.05261049046229837,-0.07651278293190114,0.6701881633840765,0.37276370467029085,0.047073712804049865,0.1484375,-0.010107337310161628,-0.994413257364886,-0.5024328237219681,0.04701019373544442,-0.20899860880685794,-1.2073141322392693,0.11538461538461546,0.0898876404494389,-1,-0.061029846519074456
75,2018-04-24T00:00:00.000,23.14,23.67,22.25,22.48,848800,-0.02893669674004021,-0.08604709252519097,-0.12644450712822974,0.6649900873022115,0.3817132577801381,0.05058464667005592,0.1383030897498773,-0.23678712354752376,-1.0200582970942706,0.6725613951392779,0.0653568417766718,-0.1752750412526545,-0.9341776845620844,0.06316725978647694,0.1619718309859156,-1,-0.02385888550431002
76,2018-04-26T00:00:00.000,22.6,22.72,20.05,20.47,1478625,-0.0936656253522923,-0.18622209806300008,-0.21381833036399406,0.8053555339517848,0.47780399519511735,0.062076906971875206,0.10953583220042716,-0.6497836242045955,-1.0999136556784228,2.464756469170323,0.0943787049500981,-0.2700140812103029,-0.4027356828104237,0.13043478260869557,0.15730337078651627,-1,0.12000604196670073
77,2018-04-27T00:00:00.000,20.82,22.48,20.47,22.31,757900,0.08607460877124298,-0.11543953778745665,-0.14611437697405533,1.1703256073198178,0.5834614245592327,0.061695588141128244,0.21233465040371058,-0.5436222846413131,-1.1652143195289832,0.1890360593896087,0.0867163517166654,0.10390262372338593,-0.2680250560044032,0.09009412819363521,0.9154228855721385,-1,0.023478376343368326
78,2018-05-02T00:00:00.000,22.31,22.84,21.95,22.07,539902,-0.010815788175796055,-0.13302152093118338,-0.17724905471872635,1.1485230946373326,0.5767701159610029,0.06285196452844843,0.2186449672740139,-0.44526533555221054,-1.2201544315095203,-0.47911467023311516,0.10001360975884381,0.11542712804148124,-0.15886292240229455,0.0403262347077481,0.13483146067415833,-1,0.04214418302509142
79,2018-05-03T00:00:00.000,22.25,22.25,20.76,21.77,524668,-0.013686345022189015,-0.061029846519074456,-0.19698914505447812,1.0219900702263078,0.5680883708038866,0.06375090229017652,0.20552884615384628,-0.3590468771695724,-1.270783663868325,-0.47350026396249567,0.10961971625572675,0.11612618425287644,-0.06502141274286742,0.06844281120808444,0.677852348993288,-1,0.008234264274724172
80,2018-05-04T00:00:00.000,21.89,22.25,21.71,21.95,344565,0.008234264274724172,-0.02385888550431002,-0.16855987172127315,1.0177137827203588,0.5688705534931734,0.06186137325089487,0.20227920227920224,-0.18588963359274469,-1.312496450755782,-1.0299465314950234,0.10449224953401764,0.17979195229509362,0.015116738161997163,0.024601366742596772,0.44444444444444225,-1,0.023858885504309923
81,2018-05-07T00:00:00.000,22.78,23.79,22.13,23.08,369451,0.050199302118718384,0.12000604196670073,-0.12258565750873834,0.6837389650650634,0.6026591677009185,0.06288685318148056,0.24133738601823695,0.24326628307773546,-1.3233008728240079,-0.8278038612854061,0.09722843665974541,0.36562584623217725,-0.011769084361392988,0.07192374350086657,0.5722891566265056,-1,-0.02101653536165844
82,2018-05-08T00:00:00.000,23.14,23.43,22.84,22.84,351591,-0.010453056852089256,0.023478376343368326,-0.1144695154236244,0.4267770671750662,0.6017772484394691,0.06289091818864148,0.25015752993068674,0.5335968793187749,-1.3198275486165505,-0.8506425198011134,0.10129417995109709,0.3472259448105794,-0.011896999828047957,0.025831873905429067,0,-1,-0.005267790934858916
83,2018-05-09T00:00:00.000,23.08,23.08,22.54,23.02,337402,0.00785001850592708,0.04214418302509142,-0.1128476213705371,0.4040016902532894,0.6019689215052302,0.062088866823879846,,0.7870775035862085,-1.3031525950846345,-0.8334978890969053,0.09272561740915505,0.39281958498025227,-0.053363335658429746,0.023457862728062516,0.8888888888888911,-1,-0.03132839484929552
